container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,Number of Cans,dpw_division,council_district,ward,fire_zone,x,y
485,74,2018-03-16T15:12:29,2021-11-15T11:10:21,1st Division,2020 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98382,40.45237
486,74,2018-03-16T15:12:29,2021-11-15T02:05:22,1st Division,North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-8,-80.01730997,40.4466735
487,74,2018-03-16T15:12:29,2021-11-15T02:04:23,1st Division,1908 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98509239,40.45128599
488,74,2018-03-16T15:12:29,2021-11-15T02:21:27,3rd Division,3001 Brereton Street,Pittsburgh,Pennsylvania,15219,Polish Hill,1,6,7,6,2-6,-79.97030329,40.45647373
489,74,2018-03-16T15:12:29,2021-11-15T13:01:28,1st Division,684 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01049,40.44715
490,74,2018-03-16T15:12:29,2021-11-15T02:21:34,1st Division,2801 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,6,2-25,-79.97568,40.45699
491,74,2018-03-16T15:12:29,2021-11-15T09:20:30,1st Division,275 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.00974759,40.44616905
492,74,2018-03-16T15:12:29,2021-11-11T13:08:28,1st Division,2329 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.98065529,40.45348698
493,74,2018-03-16T15:12:29,2021-11-15T02:19:25,1st Division,100 Mazeroski Way,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.00753387,40.44700328
494,74,2018-03-16T15:12:29,2021-11-15T13:05:28,3rd Division,128 North Craig Street,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-9,-79.94920009,40.44715737
495,74,2018-03-16T15:12:29,2021-10-19T13:21:33,1st Division,3880 Perrysville Ave,Pittsburgh,Pennsylvania,15214,Perry North,1,1,1,26,1-15,-80.01774611,40.48902533
496,74,2018-03-16T15:12:29,2021-11-13T02:31:22,1st Division,531 North Shore Drive,Pittsburgh,Pennsylvania,15212,Chateau,1,6,6,21,1-8,-80.01744728,40.44642481
498,74,2018-03-16T15:12:29,2021-11-15T03:07:25,3rd Division,4551 Forbes Ave,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-9,-79.9488657,40.44431949
499,74,2018-03-16T15:12:29,2021-11-15T02:17:22,3rd Division,1012 Greenfield Ave,Pittsburgh,Pennsylvania,15217,Greenfield,1,3,5,15,2-12,-79.92987,40.42189
500,74,2018-03-16T15:12:29,2021-11-15T02:17:17,1st Division,100 Mazeroski Way,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.00725001,40.4466587
501,74,2018-03-16T15:12:29,2021-11-15T13:05:26,3rd Division,3616 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95829689,40.44178299
503,74,2018-03-16T15:12:29,2021-11-15T08:10:23,1st Division,684 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01050054,40.44730671
504,74,2018-03-16T15:12:29,2021-11-15T03:03:22,3rd Division,2431 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.9722,40.44792
505,74,2018-03-16T15:12:30,2021-11-15T02:17:24,1st Division,3300 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,1,6,7,6,3-2,-79.9673,40.46138
506,74,2018-03-16T15:12:30,2021-11-15T13:05:25,1st Division,106 East General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-20,-80.00286883,40.44858873
508,74,2018-03-16T15:12:30,2021-11-15T02:17:22,1st Division,1725 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98529326,40.45013802
509,74,2018-03-16T15:12:30,2021-11-15T03:02:22,3rd Division,3060 Brereton Street,Pittsburgh,Pennsylvania,15219,Polish Hill,1,6,7,6,2-6,-79.96768547,40.45658972
510,74,2018-03-16T15:12:30,2021-11-15T02:12:23,1st Division,West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.00445,40.44817
511,74,2018-03-16T15:12:30,2021-11-15T02:09:27,1st Division,2904 Penn Avenue,Pittsburgh,Pennsylvania,15201,Strip District,1,6,7,6,3-2,-79.97414,40.45797
512,74,2018-03-16T15:12:30,2021-11-15T13:35:24,4th Division,1817 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.9875558,40.39664111
513,74,2018-03-16T15:12:30,2021-11-15T13:05:23,3rd Division,3602 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95820029,40.44060337
514,74,2018-03-16T15:12:30,2021-11-15T06:15:32,1st Division,355 Allegheny Ave,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-8,-80.01772573,40.44796184
515,74,2018-03-16T15:12:30,2021-11-15T03:11:24,1st Division,Tony Dorsett Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01055756,40.44782805
516,74,2018-03-16T15:12:30,2021-11-15T02:02:20,3rd Division,935 Herron Avenue,Pittsburgh,Pennsylvania,15219,Polish Hill,1,6,7,6,2-6,-79.96584,40.45596
517,74,2018-03-16T15:12:30,2021-11-15T03:15:26,1st Division,100 Art Rooney Avenue,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01397,40.44672
518,74,2018-03-16T15:12:30,2021-11-15T02:25:17,1st Division,West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.00479,40.44809
519,74,2018-03-16T15:12:30,2021-11-15T15:10:22,3rd Division,3533 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95847102,40.44054393
520,74,2018-03-16T15:12:30,2021-11-15T08:05:23,1st Division,2120 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.98259509,40.45195969
521,74,2018-03-16T15:12:30,2021-11-15T03:43:28,4th Division,1811 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98777697,40.39702026
522,74,2018-03-16T15:12:30,2021-11-15T02:23:21,1st Division,1916 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98504,40.45163
524,74,2018-03-16T15:12:30,2021-11-15T02:15:28,1st Division, David Mccullough Bridge,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.9883,40.44953
525,74,2018-03-16T15:12:30,2021-11-15T03:25:21,3rd Division,3530 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95837133,40.44049259
529,74,2018-03-16T15:12:31,2021-10-17T17:01:47,1st Division,1907 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98453839,40.45079537
531,74,2018-03-16T15:12:31,2021-11-15T02:19:24,3rd Division,905 Watson Street,Pittsburgh,Pennsylvania,15219,Bluff,1,6,6,1,2-4,-79.99130536,40.43842484
532,74,2018-03-16T15:12:31,2021-11-15T10:05:23,3rd Division,3101 Brereton Street,Pittsburgh,Pennsylvania,15219,Polish Hill,1,6,7,6,2-6,-79.9672244,40.45675265
533,74,2018-03-16T15:12:31,2021-11-11T13:09:33,1st Division,2505 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.9798379,40.45405792
534,74,2018-03-16T15:12:31,2021-11-15T02:27:30,1st Division,220 22nd Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.9821239,40.45211724
535,74,2018-03-16T15:12:31,2021-11-15T13:16:28,1st Division,2205 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.98204347,40.45252945
536,74,2018-03-16T15:12:31,2021-11-15T11:05:26,5th Division,201 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,1,5,2,19,4-27,-80.00796597,40.43233759
537,74,2018-03-16T15:12:31,2021-11-15T02:30:22,1st Division,1728 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98587019,40.4507812
538,74,2018-03-16T15:12:31,2021-11-15T02:24:22,1st Division,3000 Penn Avenue,Pittsburgh,Pennsylvania,15201,Strip District,1,6,7,6,3-2,-79.9727128,40.458982
540,74,2018-03-16T15:12:31,2021-11-15T14:00:16,1st Division,2315 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.98116,40.45313
541,74,2018-03-16T15:12:31,2021-11-12T13:22:23,1st Division,2301 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.98191216,40.45384406
542,74,2018-03-16T15:12:31,2021-11-15T02:31:17,1st Division,3888 East Street,Pittsburgh,Pennsylvania,15214,Perry North,1,1,1,26,1-15,-80.01785,40.48924
543,74,2018-03-16T15:12:31,2021-11-15T16:10:23,3rd Division,415 South Craig Street,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-9,-79.94861716,40.44462808
544,74,2018-03-16T15:12:32,2021-11-15T02:02:18,1st Division,1100 Allegheny Ave,Pittsburgh,Pennsylvania,15233,Allegheny West,1,1,1,22,1-8,-80.01932703,40.45304435
546,74,2018-03-16T15:12:32,2021-11-15T10:10:24,1st Division,2400 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.98115663,40.45424122
547,74,2018-03-16T15:12:32,2021-11-15T10:05:23,1st Division,2020 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98405421,40.45234925
548,74,2018-03-16T15:12:32,2021-11-12T13:20:22,1st Division,100 Mazeroski Way,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.00691,40.44592
549,74,2018-03-16T15:12:32,2021-11-15T02:23:26,1st Division,100 Federal St,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-20,-80.00395944,40.44771252
550,74,2018-03-16T15:12:32,2021-11-15T04:00:26,3rd Division,705 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,6,6,1,2-4,-79.99302,40.43822
551,74,2018-03-16T15:12:32,2021-11-15T08:05:24,1st Division,Tony Dorsett Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01035128,40.44814702
552,74,2018-03-16T15:12:32,2021-11-15T10:05:22,1st Division,2301 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.98224816,40.45361333
553,74,2018-03-16T15:12:32,2021-11-15T00:11:33,3rd Division,2603 Shady Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92119613,40.42922557
554,74,2018-03-16T15:12:32,2021-11-11T12:22:11,3rd Division,1226 Herron Avenue,Pittsburgh,Pennsylvania,15219,Polish Hill,1,6,7,6,2-6,-79.96597,40.45897
555,74,2018-03-16T15:12:32,2021-11-15T02:06:21,1st Division,Tony Dorsett Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.00996182,40.44633774
556,74,2018-03-16T15:12:32,2021-11-15T11:05:19,5th Division,115 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,1,5,2,19,4-27,-80.00725529,40.43198628
557,74,2018-03-16T15:12:32,2021-11-15T13:21:26,1st Division,2608 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-25,-79.97844297,40.45503184
559,74,2018-03-16T15:12:32,2021-11-15T02:00:30,3rd Division,547 Roberts Street,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98406087,40.44347397
560,74,2018-03-16T15:12:32,2021-11-15T09:05:39,1st Division,419 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01258834,40.44573453
561,74,2018-03-16T15:12:32,2021-11-15T03:23:18,3rd Division,2621 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.96765285,40.44707863
562,74,2019-06-10T13:25:08,2021-11-15T01:54:25,2nd Division,1801 Jancey Street,Pittsburgh,Pennsylvania,15206,Morningside,1,2,7,10,3-7,-79.92650457,40.48601299
564,74,2018-03-16T15:12:32,2021-11-15T09:15:22,1st Division,684 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.0098751,40.44740872
566,74,2018-03-16T15:12:33,2021-10-19T02:09:20,1st Division,1606 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98831,40.44936
567,74,2018-03-16T15:12:33,2021-11-12T13:31:21,1st Division,355 Allegheny Ave,Pittsburgh,Pennsylvania,15212,Chateau,1,6,6,21,1-8,-80.01763399,40.44694271
568,74,2018-03-16T15:12:33,2021-11-15T03:11:18,3rd Division,116 Oakland Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95754873,40.44194109
569,74,2018-03-16T15:12:33,2021-11-15T09:20:29,1st Division,792 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01148,40.44698
570,74,2018-03-16T15:12:33,2021-11-10T13:28:25,1st Division,525 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01340625,40.44543694
571,74,2018-03-16T15:12:33,2021-11-12T16:05:25,1st Division,1738 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98498864,40.45034138
572,74,2018-03-16T15:12:33,2021-11-12T13:12:23,1st Division,2005 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98408978,40.45110927
573,74,2018-03-16T15:12:33,2021-11-15T08:05:18,1st Division,West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.00454426,40.44831617
574,74,2018-03-16T15:12:33,2021-11-15T02:26:18,1st Division,1711 Liberty Avenue,Pittsburgh,Pennsylvania,15222,Strip District,1,6,7,2,2-3,-79.98535222,40.44928109
575,74,2018-03-16T15:12:33,2021-11-15T02:08:22,1st Division,393 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01188743,40.44588858
576,74,2018-03-16T15:12:33,2021-11-15T08:10:23,1st Division,792 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01226,40.44697
578,74,2018-03-16T15:12:33,2021-11-15T02:11:26,1st Division,342 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.0108,40.44608
579,74,2018-03-16T15:12:33,2021-11-15T03:22:22,3rd Division,4215 Fifth Avenue,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-7,-79.95471211,40.44459973
580,74,2018-03-16T15:12:33,2021-11-15T03:04:24,4th Division,1828 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98751297,40.39628204
581,74,2018-03-16T15:12:33,2021-11-10T13:22:24,1st Division,792 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.01316,40.44667
582,74,2018-03-16T15:12:33,2021-11-13T13:20:22,4th Division,1605 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98899523,40.39977221
584,74,2018-04-06T10:23:36,2021-11-15T03:07:18,3rd Division,3501 Boulevard of the Allies,Pittsburgh,Pennsylvania,15213,South Oakland,1,3,3,4,2-11,-79.95630719,40.43503325
585,74,2018-04-06T10:23:36,2021-11-15T13:15:21,3rd Division,3218 Camp Street,Pittsburgh,Pennsylvania,15219,Upper Hill,1,3,6,5,2-22,-79.95880878,40.45192017
586,74,2018-04-06T10:23:36,2021-11-15T03:04:30,4th Division,2520 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.96885041,40.42751422
587,74,2018-04-06T10:23:36,2021-11-15T11:10:19,5th Division,1 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,1,5,3,18,4-5,-80.00527486,40.42709088
588,74,2018-04-06T10:23:36,2021-11-15T03:00:33,5th Division,3145 Banksville Road,Pittsburgh,Pennsylvania,15216,Banksville,1,5,2,20,4-9,-80.04412,40.39966
589,74,2018-04-06T10:23:36,2021-11-15T03:23:23,4th Division,2338 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97111203,40.42814024
590,74,2018-04-06T10:23:36,2021-11-15T03:06:18,3rd Division,2546 Centre Ave,Pittsburgh,Pennsylvania,15219,Terrace Village,1,3,6,5,2-5,-79.96906117,40.4459366
591,74,2018-04-06T10:23:36,2021-11-12T13:09:23,2nd Division,115 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92486618,40.46161786
592,74,2018-04-06T10:23:36,2021-11-15T03:46:26,2nd Division,6566 Forbes Ave,Pittsburgh,Pennsylvania,15217,Point Breeze,1,3,9,14,2-21,-79.91279793,40.43811224
593,74,2018-04-06T10:23:36,2021-11-15T03:03:26,1st Division,3121 Perrysville Ave,Pittsburgh,Pennsylvania,15214,Perry North,1,1,1,26,1-23,-80.0121273,40.47823783
594,74,2018-04-06T10:23:36,2021-11-15T13:14:21,3rd Division,4618 Baum Boulevard,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,6,5,2-23,-79.95268286,40.45394424
595,74,2018-04-06T10:23:36,2021-11-11T13:15:41,2nd Division,5903 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92665708,40.46214057
597,74,2018-04-06T10:23:36,2021-11-15T11:05:22,4th Division,2502 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.96971978,40.42773508
598,74,2018-04-06T10:23:36,2021-11-11T13:11:24,3rd Division,5042 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.94339147,40.40717892
599,74,2018-04-06T10:23:36,2021-11-15T03:44:59,3rd Division,1817 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98019567,40.43840306
600,74,2018-04-06T10:23:37,2021-11-15T03:21:27,3rd Division,4208 Centre Ave,Pittsburgh,Pennsylvania,15219,Terrace Village,1,3,6,5,2-22,-79.95890682,40.44828044
601,74,2018-04-06T10:23:37,2021-11-15T03:21:51,3rd Division,3300 Iowa Street,Pittsburgh,Pennsylvania,15219,Upper Hill,1,3,6,5,2-22,-79.95721934,40.45136222
603,74,2018-04-06T10:23:37,2021-11-15T03:08:21,4th Division,1941 S 18th St,Pittsburgh,Pennsylvania,15203,South Side Slopes,1,3,3,17,4-3,-79.97758312,40.42366806
606,74,2018-04-06T10:23:37,2021-11-15T03:23:24,2nd Division,7602 Forbes Ave,Pittsburgh,Pennsylvania,15221,Point Breeze,1,3,9,14,3-14,-79.89815409,40.43973248
607,74,2018-04-06T10:23:37,2021-11-15T13:27:24,2nd Division,6012 Centre Ave,Pittsburgh,Pennsylvania,15206,Shadyside,1,2,8,7,3-11,-79.92444242,40.46006108
608,74,2018-04-06T10:23:37,2021-11-12T13:05:35,3rd Division,612 Watt Street,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.97043262,40.44876222
610,74,2018-04-06T10:23:37,2021-11-15T03:03:23,2nd Division,6001 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92458781,40.46141994
611,74,2018-04-06T10:23:37,2021-11-15T13:26:22,3rd Division,1940 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,1,3,5,14,2-21,-79.92292862,40.43482352
612,74,2018-04-06T10:23:37,2021-11-11T13:08:25,3rd Division,1638 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.98282531,40.43751254
613,74,2018-04-06T10:23:37,2021-11-12T13:21:31,2nd Division,5403 Friendship Avenue,Pittsburgh,Pennsylvania,15206,Bloomfield,1,2,9,8,3-23,-79.93749452,40.46194704
614,74,2018-04-06T10:23:37,2021-11-15T03:06:37,5th Division,122 Virginia Ave,Pittsburgh,Pennsylvania,15211,Mount Washington,1,5,2,19,4-27,-80.00808901,40.429802
616,74,2018-04-06T10:23:37,2021-11-15T03:42:41,3rd Division,3147 Terrace Street,Pittsburgh,Pennsylvania,15213,West Oakland,1,3,6,4,2-10,-79.96541678,40.44040431
617,74,2018-04-06T10:23:37,2021-11-15T13:13:24,3rd Division,3864 Second Avenue,Pittsburgh,Pennsylvania,15219,South Oakland,1,3,3,4,2-2,-79.95807,40.43022
618,74,2018-04-06T10:23:37,2021-11-15T13:04:22,3rd Division,5327 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.94222,40.40364
619,74,2018-04-06T10:23:37,2021-11-15T07:10:25,3rd Division,5739 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,8,14,2-18,-79.92348321,40.43814168
620,74,2018-04-06T10:23:37,2021-11-15T03:19:22,3rd Division,1000 Bryn Mawr Road,Pittsburgh,Pennsylvania,15219,Upper Hill,1,3,6,5,2-22,-79.95685954,40.45110741
622,74,2018-04-06T10:23:38,2021-11-15T03:25:36,4th Division,5840 Buttermilk Hollow Road,Pittsburgh,Pennsylvania,15207,Lincoln Place,1,3,5,31,4-20,-79.9081256,40.36464376
623,74,2018-04-06T10:23:38,2021-11-15T08:05:16,2nd Division,4068 Penn Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95546262,40.46553702
624,74,2018-04-06T10:23:38,2021-11-15T03:05:17,4th Division,2205 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,16,4-24,-79.97442101,40.42851502
625,74,2018-04-06T10:23:38,2021-11-13T03:42:25,3rd Division,422 Semple Street,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-11,-79.95438,40.43655
626,74,2018-04-06T10:23:38,2021-11-15T03:08:23,3rd Division,2155 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.97743117,40.44574074
627,74,2018-04-06T10:23:38,2021-11-11T16:05:22,2nd Division,5947 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,8,3-8,-79.92508734,40.46143881
628,74,2018-04-06T10:23:38,2021-11-15T03:27:18,2nd Division,4506 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,1,2,7,9,3-6,-79.95217394,40.46626763
629,74,2018-04-06T10:23:38,2021-11-15T13:26:18,3rd Division,1688 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,1,3,5,14,2-18,-79.92291862,40.43839313
630,74,2018-04-06T10:23:38,2021-11-15T03:07:30,2nd Division,6018 Centre Ave,Pittsburgh,Pennsylvania,15206,Shadyside,1,2,8,7,3-11,-79.92416988,40.46015245
631,74,2018-04-06T10:23:38,2021-11-15T03:43:59,3rd Division,1350 Locust Street,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-4,-79.98633284,40.43695262
632,74,2018-04-06T10:23:38,2021-11-15T03:02:23,3rd Division,4376 Murray Ave,Pittsburgh,Pennsylvania,15217,Greenfield,1,3,5,15,2-12,-79.92840594,40.41980628
633,74,2018-04-06T10:23:38,2021-11-15T13:29:23,3rd Division,4800 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.94474203,40.41121734
634,74,2018-04-06T10:23:38,2021-11-12T13:29:34,5th Division,11 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,1,5,3,18,4-5,-80.00482518,40.42696208
635,74,2018-04-06T10:23:38,2021-11-15T03:05:39,3rd Division,4910 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.94388607,40.40960076
636,74,2018-04-06T10:23:38,2021-11-14T03:00:36,3rd Division,3235 Fifth Avenue,Pittsburgh,Pennsylvania,15213,West Oakland,1,3,6,4,2-10,-79.96525778,40.43779848
638,74,2018-04-06T10:23:38,2021-11-15T03:18:20,3rd Division,4901 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.94397218,40.4098716
640,74,2018-04-06T10:23:38,2021-11-15T13:17:23,3rd Division,4301 Forbes Ave,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-8,-79.95137878,40.44366173
642,74,2018-04-06T10:23:38,2021-11-15T12:05:23,3rd Division,5041 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.94317848,40.40703455
643,74,2018-04-06T10:23:38,2021-11-11T13:22:30,3rd Division,137 Johnston Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,1,3,5,15,2-13,-79.9412867,40.40659451
645,74,2018-04-06T10:23:39,2021-11-15T03:00:25,2nd Division,7602 Forbes Ave,Pittsburgh,Pennsylvania,15221,Point Breeze,1,3,9,14,3-14,-79.89745,40.43975
646,74,2018-04-06T10:23:39,2021-11-15T03:25:16,3rd Division,2316 Webster Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.9752224,40.44842179
